answerId;questionId;answerContent
4658;1958;Ciągnikiem rolniczym, który wykonuje prace porządkowe na tej drodze.
4659;1959;Tak.
4660;1959;Nie.
4661;1959;Tylko, jeżeli ciągnie przyczepę.
4662;1960;Uzależniony wyłącznie od twoich umiejętności i doświadczenia.
4663;1960;Niezbędny do uniknięcia zderzenia w razie hamowania lub zatrzymania się poprzedzającego pojazdu.
4664;1960;Wynoszący co najmniej dwie długości twojego pojazdu niezależnie od prędkości i warunków panujących na drodze.
4665;1961;Czterokrotnie.
4666;1961;Trzykrotnie.
4667;1961;Dwukrotnie.
4668;1962;Na prawidłowe ułożenie rąk na kierownicy.
4669;1962;Na pojazdy jadące za Tobą.
4670;1962;Na zachowanie bezpiecznego odstępu.
4671;1963;Od prędkości, z jaką jedziesz.
4672;1963;Od mocy silnika w pojeździe.
4673;1963;Od szerokości jezdni.
4674;1964;Zwiększonej przyczepności kół do jezdni.
4675;1964;Zwiększonej siły tarcia.
4676;1964;Zmniejszonej przyczepności kół do jezdni.
4677;1965;Od panujących warunków i możliwego czasu reakcji kierującego.
4678;1965;Tylko od panujących warunków atmosferycznych.
4679;1965;Tylko od rodzaju nawierzchni drogi.
4680;1966;Tak, z powodu możliwość chwilowego oślepienia światłami.
4681;1966;Nie, światła pojazdu z przeciwka zawsze poprawiają widoczność na jezdni.
4682;1966;Nie, nie wpływa to na widoczność na drodze.
4683;1967;Tak, ponieważ widoczność w nocy jest ograniczona.
4684;1967;Nie, ponieważ w nocy ruch na drodze jest mniejszy.
4685;1967;Nie, ponieważ w nocy możesz włączyć światła drogowe.
4686;1968;Zmęczenie, obniżające sprawność wzroku.
4687;1968;Rodzaj nawierzchni, po której się porusza.
4688;1968;Szerokość pasa ruchu.
4689;1969;Brak zdolności rozróżniania kształtów w mroku oraz wrażliwość na oślepienie.
4690;1969;Używanie właściwych okularów do jazdy nocnej.
4691;1969;Właściwa ostrość wzroku kierującego.
4692;1970;O ograniczeniu prędkości konstrukcyjnej do 25 km/h.
4693;1970;O wyposażeniu w dodatkowy hamulec hydrauliczny.
4694;1970;O zezwoleniu na przewóz osób w celach turystycznych.
4695;1971;Dowód opłacenia składki ubezpieczenia AC pojazdu.
4696;1971;Dowód własności pojazdu.
4697;1971;Oświadczenie właściciela o zapłaconym podatku.
4698;1972;Zawsze co 2 lata.
4699;1972;Przed upływem terminu podanego w dowodzie rejestracyjnym.
4700;1972;Tylko w sytuacji zatrzymania przez policjanta dowodu rejestracyjnego.
4701;1973;Raz w tygodniu.
4702;1973;Dwa razy w tygodniu.
4703;1973;Trzy razy w tygodniu.
4704;1974;Przerwa w pracy.
4705;1974;Inna praca.
4706;1974;Okres gotowości.
4707;1975;Prawidłowe ułożenie rąk na kierownicy.
4708;1975;Pojazdy jadące za tobą.
4709;1975;Zachowanie bezpiecznego odstępu.
4710;1976;Zwiększonej przyczepności kół do jezdni.
4711;1976;Zwiększonej siły tarcia.
4712;1976;Zmniejszonej przyczepności kół do jezdni.
4713;1977;Zanieczyszczeniem elementów ciernych układu hamulcowego olejem lub smarem.
4714;1977;Wysokim ciśnieniem w układzie pneumatycznym.
4715;1977;Nadmiernym naciskiem na pedał hamulca.
4716;1978;Opony o głębokości rzeźby bieżnika co najmniej 6 mm.
4717;1978;Apteczka doraźnej pomocy.
4718;1978;Trzypunktowe pasy bezpieczeństwa na wszystkich siedzeniach.
4719;1979;100 km/h.
4720;1979;90 km/h.
4721;1979;85 km/h.
4722;1980;8 godzin w każdym 24 godzinnym okresie od poprzedniego odpoczynku.
4723;1980;7 godzin w każdym 30 godzinnym okresie od poprzedniego odpoczynku.
4724;1980;9 godzin w każdym 30 godzinnym okresie od poprzedniego odpoczynku.
4725;1981;Do 10 godzin.
4726;1981;Do 11 godzin.
4727;1981;Do 12 godzin.
4728;1982;Inna praca.
4729;1982;Okres gotowości.
4730;1982;Przerwa w pracy.
4731;1983;Płynnie korygować tor jazdy uwzględniając krzywiznę łuku.
4732;1983;Pokonywać łuk z wciśniętym pedałem sprzęgła.
4733;1983;Utrzymywać maksymalne obroty silnika na całej długości łuku.
4734;1984;Dowolny.
4735;1984;Dobrany w zależności od temperatury silnika.
4736;1984;Określony przez producenta autobusu.
4737;1985;O znacznie zwiększonej lepkości w stosunku do znajdującego się w silniku.
4738;1985;Takiej samej klasy, jaki znajduje się w silniku.
4739;1985;Dowolnym.
4740;1986;Tak
4741;1986;Nie
4742;1987;Tak
4743;1987;Nie
4744;1988;Tak
4745;1988;Nie
4746;1989;Tak
4747;1989;Nie
4748;1990;Tak
4749;1990;Nie
4750;1991;Tak.
4751;1991;Nie.
4752;1991;Tak, jeśli podlega corocznemu badaniu technicznemu.
4753;1992;Łącznie z innym okresem odpoczynku trwającym co najmniej 9 godzin.
4754;1992;Łącznie z innym okresem odpoczynku trwającym co najmniej 24 godziny.
4755;1992;Nie jest to określone w aktach prawnych dotyczących przewozu drogowego osób.
4756;1993;Tak
4757;1993;Nie
4758;1994;Tak
4759;1994;Nie
4760;1995;Tak
4761;1995;Nie
4762;1996;Tak
4763;1996;Nie
4764;1997;Tak
4765;1997;Nie
4766;1998;10 km/h.
4767;1998;15 km/h.
4768;1998;25 km/h.
4769;1999;Tak
4770;1999;Nie
4771;2000;Tak
4772;2000;Nie
4773;2001;Tak
4774;2001;Nie
4775;2002;Tak
4776;2002;Nie
4777;2003;Tak.
4778;2003;Nie.
4779;2003;Nie, jeżeli jedziesz w godzinach od 5.00 do 23.00.
4780;2004;120 km/h.
4781;2004;100 km/h.
4782;2004;90 km/h.
4783;2005;Tak
4784;2005;Nie
4785;2006;Na rozmowę przez telefon komórkowy.
4786;2006;Na rozmowę z Tobą.
4787;2006;Na jazdę bez kasku ochronnego.
4788;2007;Tak
4789;2007;Nie
4790;2008;Tak
4791;2008;Nie
4792;2009;Tak
4793;2009;Nie
4794;2010;Tak
4795;2010;Nie
4796;2011;Tak
4797;2011;Nie
4798;2012;Tak
4799;2012;Nie
4800;2013;Tak
4801;2013;Nie
4802;2014;Tak
4803;2014;Nie
4804;2015;Tak
4805;2015;Nie
4806;2016;Tak
4807;2016;Nie
4808;2017;Tak
4809;2017;Nie
4810;2018;Tak
4811;2018;Nie
4812;2019;Tak
4813;2019;Nie
4814;2020;Tak
4815;2020;Nie
4816;2021;Tak
4817;2021;Nie
4818;2022;Tak
4819;2022;Nie
4820;2023;Tak
4821;2023;Nie
4822;2024;Tak
4823;2024;Nie
4824;2025;Tak
4825;2025;Nie
4826;2026;Tak
4827;2026;Nie
4828;2027;Tak
4829;2027;Nie
4830;2028;Tak
4831;2028;Nie
4832;2029;Tak
4833;2029;Nie
4834;2030;Tak
4835;2030;Nie
4836;2031;Tak
4837;2031;Nie
4838;2032;Tak
4839;2032;Nie
4840;2033;Tak
4841;2033;Nie
4842;2034;Tak
4843;2034;Nie
4844;2035;Tak
4845;2035;Nie
4846;2036;Tak
4847;2036;Nie
4848;2037;Tak
4849;2037;Nie
4850;2038;Tak
4851;2038;Nie
4852;2039;Tak
4853;2039;Nie
4854;2040;Tak
4855;2040;Nie
4856;2041;Tak
4857;2041;Nie
4858;2042;Tak
4859;2042;Nie
4860;2043;Tak
4861;2043;Nie
4862;2044;Tak
4863;2044;Nie
4864;2045;Tak
4865;2045;Nie
4866;2046;Tak
4867;2046;Nie
4868;2047;Tak
4869;2047;Nie
4870;2048;Tak
4871;2048;Nie
4872;2049;Tak
4873;2049;Nie
4874;2050;Tak
4875;2050;Nie
4876;2051;Tak
4877;2051;Nie
4878;2052;Tak
4879;2052;Nie
4880;2053;Tak
4881;2053;Nie
4882;2054;Tak
4883;2054;Nie
4884;2055;Tak
4885;2055;Nie
4886;2056;Tak
4887;2056;Nie
4888;2057;Tak
4889;2057;Nie
4890;2058;Tak
4891;2058;Nie
4892;2059;Tak
4893;2059;Nie
4894;2060;Tak
4895;2060;Nie
4896;2061;Tak
4897;2061;Nie
4898;2062;Tak
4899;2062;Nie
4900;2063;Tak
4901;2063;Nie
4902;2064;Tak
4903;2064;Nie
4904;2065;Tak
4905;2065;Nie
4906;2066;Tak
4907;2066;Nie
4908;2067;Tak
4909;2067;Nie
4910;2068;Tak
4911;2068;Nie
4912;2069;Tak
4913;2069;Nie
4914;2070;Tak
4915;2070;Nie
4916;2071;Tak
4917;2071;Nie
4918;2072;Tak
4919;2072;Nie
4920;2073;Tak
4921;2073;Nie
4922;2074;Tak
4923;2074;Nie
4924;2075;Tak
4925;2075;Nie
4926;2076;Tak
4927;2076;Nie
4928;2077;Tak
4929;2077;Nie
4930;2078;Tak
4931;2078;Nie
4932;2079;Tak
4933;2079;Nie
4934;2080;Tak
4935;2080;Nie
4936;2081;Tak
4937;2081;Nie
4938;2082;Tak
4939;2082;Nie
4940;2083;Tak
4941;2083;Nie
4942;2084;Tak
4943;2084;Nie
4944;2085;Tak
4945;2085;Nie
4946;2086;Tak
4947;2086;Nie
4948;2087;Tak
4949;2087;Nie
4950;2088;Tak
4951;2088;Nie
4952;2089;Tak
4953;2089;Nie
4954;2090;Tak
4955;2090;Nie
4956;2091;Tak
4957;2091;Nie
4958;2092;Tak
4959;2092;Nie
4960;2093;Tak
4961;2093;Nie
4962;2094;Tak
4963;2094;Nie
4964;2095;Tak
4965;2095;Nie
4966;2096;Tak
4967;2096;Nie
4968;2097;Tak
4969;2097;Nie
4970;2098;Tak
4971;2098;Nie
4972;2099;Tak
4973;2099;Nie
4974;2100;Tak
4975;2100;Nie
4976;2101;Tak
4977;2101;Nie
4978;2102;Tak
4979;2102;Nie
4980;2103;Tak
4981;2103;Nie
4982;2104;Tak
4983;2104;Nie
4984;2105;Tak
4985;2105;Nie
4986;2106;Tak
4987;2106;Nie
4988;2107;Tak
4989;2107;Nie
4990;2108;Tak
4991;2108;Nie
4992;2109;Tak
4993;2109;Nie
4994;2110;Tak
4995;2110;Nie
4996;2111;Tak
4997;2111;Nie
4998;2112;Tak
4999;2112;Nie
5000;2113;Tak
5001;2113;Nie
5002;2114;Tak
5003;2114;Nie
5004;2115;Tak
5005;2115;Nie
5006;2116;Tak
5007;2116;Nie
5008;2117;Tak
5009;2117;Nie
5010;2118;Tak
5011;2118;Nie
5012;2119;Tak
5013;2119;Nie
5014;2120;Tak
5015;2120;Nie
5016;2121;Tak
5017;2121;Nie
5018;2122;Tak
5019;2122;Nie
5020;2123;Tak
5021;2123;Nie
5022;2124;Tak
5023;2124;Nie
5024;2125;Tak
5025;2125;Nie
5026;2126;Tak
5027;2126;Nie
5028;2127;Tak
5029;2127;Nie
5030;2128;Tak
5031;2128;Nie
5032;2129;Tak
5033;2129;Nie
5034;2130;Tak
5035;2130;Nie
5036;2131;Tak
5037;2131;Nie
5038;2132;Tak
5039;2132;Nie
5040;2133;Tak
5041;2133;Nie
5042;2134;Tak
5043;2134;Nie
5044;2135;Tak
5045;2135;Nie
5046;2136;Tak
5047;2136;Nie
5048;2137;Tak
5049;2137;Nie
5050;2138;Tak
5051;2138;Nie
5052;2139;Tak
5053;2139;Nie
5054;2140;Tak
5055;2140;Nie
5056;2141;Tak
5057;2141;Nie
5058;2142;Tak
5059;2142;Nie
5060;2143;Tak
5061;2143;Nie
5062;2144;Tak
5063;2144;Nie
5064;2145;Tak
5065;2145;Nie
5066;2146;Tak
5067;2146;Nie
5068;2147;Tak
5069;2147;Nie
5070;2148;Tak
5071;2148;Nie
5072;2149;Tak
5073;2149;Nie
5074;2150;Tak
5075;2150;Nie
5076;2151;Tak
5077;2151;Nie
5078;2152;Tak
5079;2152;Nie
5080;2153;Tak
5081;2153;Nie
5082;2154;Tak
5083;2154;Nie
5084;2155;Tak
5085;2155;Nie
5086;2156;Każdy pasażer na tylnym siedzeniu pojazdu.
5087;2156;Każdy pasażer w trakcie spożywania posiłku.
5088;2156;Kobieta w widocznej ciąży.
5089;2157;Tak
5090;2157;Nie
5091;2158;Tak
5092;2158;Nie
5093;2159;Ciągnąć przyczepy lekkiej.
5094;2159;Holować innego samochodu osobowego na obszarze zabudowanym.
5095;2159;Ciągnąć dzieci na sankach.
5096;2160;Nie mniejszy niż 3 metry.
5097;2160;Nie mniejszy niż 5 metrów.
5098;2160;Nie mniejszy niż 10 metrów.
5099;2161;Obsługiwanie radia.
5100;2161;Używanie nawigacji GPS.
5101;2161;Rozmawianie przez telefon, który wymaga trzymania słuchawki lub mikrofonu w ręku.
5102;2162;Tak
5103;2162;Nie
5104;2163;Tak
5105;2163;Nie
5106;2164;Tak
5107;2164;Nie
5108;2165;Zieloną.
5109;2165;Żółtą.
5110;2165;Czerwoną.
5111;2166;Masy własnej samochodu.
5112;2166;Rzeczywistej masy całkowitej samochodu.
5113;2166;Rzeczywistej masy całkowitej samochodu pomniejszonej o 40%.
5114;2167;Tak
5115;2167;Nie
5116;2168;Na autostradzie.
5117;2168;Na drodze ekspresowej.
5118;2168;W strefie zamieszkania.
5119;2169;30 km/h,
5120;2169;50 km/h,
5121;2169;60 km/h.
5122;2170;Gdy kierujesz pojazdem w okresie od początku grudnia do końca lutego, niezależnie od tego, czy droga jest pokryta śniegiem.
5123;2170;Gdy temperatura powietrza jest mniejsza niż 0 stopni Celsjusza, niezależnie od tego, czy droga jest pokryta śniegiem.
5124;2170;Gdy droga jest pokryta śniegiem.
5125;2171;Tak, bo mogą skrócić drogę hamowania.
5126;2171;Tak, bo mogą wydłużyć drogę hamowania.
5127;2171;Nie wpływają na długość drogi hamowania.
5128;2172;Tak
5129;2172;Nie
5130;2173;Na drodze suchej.
5131;2173;Na drodze mokrej.
5132;2173;Na drodze oblodzonej.
5133;2175;Zapobiega poślizgowi kół podczas ruszania.
5134;2175;Umożliwia zachowanie kontroli nad pojazdem podczas gwałtownego hamowania.
5135;2175;Zawsze skraca drogę hamowania.
5136;2176;Tak
5137;2176;Nie
5138;2177;Tak
5139;2177;Nie
5140;2178;Tak
5141;2178;Nie
5142;2179;Tak
5143;2179;Nie
5144;2180;Tak
5145;2180;Nie
5146;2181;Tak
5147;2181;Nie
5148;2182;Tak
5149;2182;Nie
5150;2183;Tak
5151;2183;Nie
5152;2184;Tak, na tylnym siedzeniu motocykla.
5153;2184;Tak, ale tylko w przyczepie ciągniętej przez motocykl.
5154;2184;Tak, w bocznym wózku.
5155;2185;Połączeniem giętkim, w sposób wykluczający możliwość odczepienia.
5156;2185;Połączeniem giętkim, w sposób umożliwiający łatwe odczepienie.
5157;2185;Połączeniem sztywnym.
5158;2186;Masy własnej motocykla, jednak nie może być większa niż 100 kg.
5159;2186;Rzeczywistej masy całkowitej motocykla.
5160;2186;Rzeczywistej masy całkowitej motocykla pomniejszonej o 40%.
5161;2187;Włączyć światła awaryjne.
5162;2187;Umieścić z tyłu po lewej stronie ostrzegawczy trójkąt odblaskowy.
5163;2187;Włączyć tylne światło przeciwmgłowe.
5164;2188;Tak, chyba że jest to pojazd wykorzystywany do prowadzenia działalności gospodarczej.
5165;2188;Tak, chyba że pojazd został użyty wbrew Twojej woli i wiedzy przez nieznaną osobę, czemu nie mogłeś zapobiec.
5166;2188;Nie mam takiego obowiązku.
5167;2189;Tak, bez żadnych ograniczeń.
5168;2189;Tak, gdy tablica jest przesłonięta przez wystający ładunek.
5169;2189;Nie, jest to zabronione.
5170;2190;Tak, bez żadnych ograniczeń.
5171;2190;Tak, ale pod warunkiem, że pojazd posiada tablicę rejestracyjną z oznaczeniem „PL”.
5172;2190;Nie, jest to zabronione.
5173;2191;pozycyjnych.
5174;2191;mijania.
5175;2191;drogowych.
5176;2192;Napięcie akumulatora.
5177;2192;Sprawność bezpieczników.
5178;2192;Sprawność żarówek kierunkowskazów.
5179;2193;Przy uruchomionym silniku.
5180;2193;Natychmiast po unieruchomieniu silnika.
5181;2193;Przed uruchomieniem zimnego silnika albo co najmniej po kilku minutach po jego wyłączeniu.
5182;2194;80 km/h.
5183;2194;100 km/h.
5184;2194;120 km/h.
5185;2195;70 km/h.
5186;2195;80 km/h.
5187;2195;90 km/h.
5188;2196;Tak, zawsze gdy przyczepą nie przewozi się ładunku.
5189;2196;Tak, jeśli są to osoby wykonujące czynności ładunkowe.
5190;2196;Nie, jest to zabronione, chyba że osoby są przewożone pojazdami niektórych slużb, np. Policji.
5191;2197;Osoby przewożone są na miejscach stojących.
5192;2197;Osoby przewożone są na miejscach siedzących.
5193;2197;Osoby znajdują się między ładunkiem a kabiną kierowcy.
5194;2198;2 m.
5195;2198;5 m.
5196;2198;7 m.
5197;2199;Zawsze.
5198;2199;Tylko wtedy, gdy wystaje na odległość większą niż 0,5 m.
5199;2199;Tylko wtedy, gdy wystaje na odległość większą niż 1 m.
5200;2200;Żółtej.
5201;2200;Pomarańczowej.
5202;2200;Czerwonej.
5203;2201;Przewożenie innego pasażera w kabinie.
5204;2201;Rozmowa z pasażerami.
5205;2201;Spożywanie pokarmów.
5206;2202;90 km/h.
5207;2202;100 km/h.
5208;2202;120 km/h.
5209;2203;Jedną.
5210;2203;Dwie.
5211;2203;Trzy.
5212;2204;Co najmniej jedną.
5213;2204;Dwie.
5214;2204;Trzy.
5215;2205;Nie, jest to zawsze zabronione.
5216;2205;Tak, jeśli w autobusie nie jest przewożona inna osoba.
5217;2205;Tak, zawsze.
5218;2206;Autobusu z bagażnikiem zewnętrznym.
5219;2206;Autobusu z przyczepą.
5220;2206;Autobusu przegubowego.
5221;2207;Tak, ale tylko poza autostradą.
5222;2207;Tak, bez ograniczeń.
5223;2207;Nie.
5224;2208;20 km/h.
5225;2208;25 km/h.
5226;2208;40 km/h.
5227;2209;Wyłącznie na miejscach stojących.
5228;2209;Na miejscach stojących i siedzących.
5229;2209;Wyłącznie na miejscach siedzących.
5230;2210;Tak
5231;2210;Nie
5232;2211;Wcisnąć jednocześnie pedał hamulca z pedałem sprzęgła.
5233;2211;Wyłączyć zapłon.
5234;2211;Od początku do końca hamowania wcisnąć pedał hamulca do oporu i nie puszczać w momencie wystąpienia poślizgu.
5235;2212;Nawiązać rozmowę i próbować przekonać go do pozostania na miejscu do chwili przyjazdu służb medycznych.
5236;2212;Zalecić wizytę u lekarza pierwszego kontaktu i pozwolić na oddalenie się.
5237;2212;Podać leki uspokajające lub przeciwbólowe, a następnie zalecić oczekiwanie na przyjazd służb medycznych.
5238;2213;Założyć opatrunek uciskowy z gazy i bandaża.
5239;2213;Odkazić ranę jodyną lub gencjaną.
5240;2213;Osłonić ranę sterylną gazą.
5241;2214;Na poinformowaniu operatora jedynie o miejscu wypadku.
5242;2214;Na upewnieniu się, że operator przyjął całą informację o wypadku.
5243;2214;Na poinformowaniu operatora jedynie o rodzaju zdarzenia oraz liczbie poszkodowanych osób.
5244;2215;Przez 5 sekund.
5245;2215;Przez 10 sekund.
5246;2215;Przez 30 sekund.
5247;2216;Złotą stroną na zewnątrz.
5248;2216;Srebrną stroną na zewnątrz.
5249;2216;Bez znaczenia, którą stroną.
5250;2217;Wyłącznie w dolnej części klatki piersiowej.
5251;2217;Wyłącznie w górnej części klatki piersiowej.
5252;2217;Na środku klatki piersiowej.
5253;2218;Gdy jest nieprzytomny i nie oddycha.
5254;2218;Gdy jest nieprzytomny, oddycha i nie odniósł widocznych urazów.
5255;2218;Gdy jest przytomny i wyczerpany fizycznie.
5256;2219;Zatrzymać motocykl, wyłączyć silnik, ustawić motocykl na bocznej podpórce i od razu przystąpić do sprawdzenia.
5257;2219;Zatrzymać motocykl, wyłączyć silnik, położyć motocykl na boku i przystąpić do sprawdzenia.
5258;2219;Zatrzymać motocykl, wyłączyć silnik, ustawić motocykl w pozycji pionowej i po kilku minutach przystąpić do sprawdzenia.
5259;2220;Zmniejszona skuteczność hamowania.
5260;2220;Zwiększona skuteczność hamowania.
5261;2220;Istotne zmniejszenie oporu powietrza.
5262;2221;Zwiększa wytrzymałość opony.
5263;2221;Może pogorszyć stateczność pojazdu w ruchu.
5264;2221;Poprawia komfort jazdy.
5265;2222;Wykonanie próby hamowania awaryjnego.
5266;2222;Sprawdzenie działania świateł hamowania „stop”.
5267;2222;Sprawdzenie poziomu elektrolitu w akumulatorze.
5268;2223;Sprawdzić filtr powietrza.
5269;2223;Sprawdzić ciśnienie w oponach.
5270;2223;Sprawdzić stan świec zapłonowych.
5271;2224;Dźwignia hamulca ręcznego dotyka manetki gazu.
5272;2224;Zmiana poziomu płynu hamulcowego jest w granicach normy.
5273;2224;Płyn hamulcowy nie zmienia barwy.
5274;2225;Zmniejszają komfort jazdy, bez wpływu na bezpieczeństwo jazdy.
5275;2225;Mogą doprowadzić do wypadku.
5276;2225;Lekko pogarszają stabilność jazdy, bez wpływu na jej bezpieczeństwo.
5277;2226;Do 14 dni.
5278;2226;Do 30 dni.
5279;2226;Do 60 dni.
5280;2227;Motocyklem z bocznym wózkiem.
5281;2227;Czterokołowym pojazdem samochodowym o masie własnej do 550 kg.
5282;2227;Pojazdem wolnobieżnym.
5283;2228;Co rok, po przygotowaniu motocykla do sezonu letniego.
5284;2228;Przed upływem terminu wpisanego do dowodu rejestracyjnego.
5285;2228;Co rok, po przeglądzie jesiennym.
5286;2229;Zbiornik paliwa należy napełniać w około 60 procentach.
5287;2229;Nie rozlewać paliwa na gorące elementy układu wydechowego.
5288;2229;Silnik motocykla powinien być włączony.
5289;2230;Tak, jeśli uważasz, że nie zagrozi to bezpieczeństwu jazdy.
5290;2230;Tak, pod warunkiem, że jedziesz po drodze gruntowej.
5291;2230;Nie.
5292;2231;W każdych warunkach.
5293;2231;Tylko wtedy, gdy jest on przewożony w bocznym wózku.
5294;2231;Tylko wtedy, gdy ograniczysz prędkość jazdy do 30 km/h.
5295;2232;Dociążyć tylne koło, przesuwając się na siodle do tyłu.
5296;2232;Balansować ciężarem ciała i odpowiednio operować manetką przyspieszenia oraz kierownicą.
5297;2232;Dociążyć przednie koło, przesuwając się na siodle do przodu.
5298;2233;Zgaśnięcia silnika.
5299;2233;Poślizgu tylnego koła.
5300;2233;Gwałtownego ruszenia.
5301;2234;Tylne koło wpadnie w poślizg.
5302;2234;Pojazd może się przewrócić.
5303;2234;Przednie koło uniesie się do góry.
5304;2235;Tylko przednim hamulcem.
5305;2235;Tylko tylnym hamulcem.
5306;2235;Obydwoma hamulcami jednocześnie.
5307;2236;Niedopasowany kask.
5308;2236;Źle ustawione światła w motocyklu.
5309;2236;Za ciasny kombinezon.
5310;2237;Pozostaje bez zmian.
5311;2237;Zmniejsza się.
5312;2237;Zwiększa się.
5313;2238;Hamowanie wyłącznie hamulcem tylnego koła.
5314;2238;Hamowanie wyłącznie hamulcem przedniego koła.
5315;2238;Hamowanie silnikiem i jednocześnie hamulcami przedniego i tylnego koła.
5316;2239;Podniesienie się na ugiętych nogach opartych na podnóżkach i balansowanie ciałem dla zachowania równowagi.
5317;2239;Mocne osadzenie się na siedzeniu motocykla i zachowanie stałej prędkości.
5318;2239;Zajęcie wyprostowanej pozycji siedzącej i podpieranie się nogami dla zachowania równowagi.
5319;2240;Podmuchu wiatru z lewej strony drogi.
5320;2240;Podmuchu wiatru z prawej strony drogi.
5321;2240;Podmuchu wiatru i z lewej, i z prawej strony drogi.
5322;2241;Podmuchu wiatru z tyłu.
5323;2241;Podmuchu wiatru najpierw do środka drogi, a następnie w kierunku jej prawej krawędzi.
5324;2241;Podmuchu wiatru najpierw do prawej krawędzi drogi, a następnie w kierunku jej środka.
5325;2242;Podmuchu wiatru z tyłu.
5326;2242;Podmuchu wiatru najpierw do środka drogi, a następnie w kierunku jej prawej krawędzi.
5327;2242;Podmuchu wiatru najpierw do prawej krawędzi drogi, a następnie w kierunku jej środka.
5328;2243;Od natężenia ruchu drogowego.
5329;2243;Od stanu i rodzaju nawierzchni jezdni.
5330;2243;Od tego, czy droga ma pobocze.
5331;2244;Co najmniej 1,5 metra, jeśli wyprzedzasz kolumnę pieszych.
5332;2244;Co najmniej 2 metry, jeśli wyprzedzasz rower.
5333;2244;Co najmniej 1 metr, jeśli wyprzedzasz motocykl.
5334;2245;Nie, jest to zabronione.
5335;2245;Tak, jeśli odległość między motorowerami nie przekracza jednego metra.
5336;2245;Tak, jeżeli nie utrudnia to poruszania się innym uczestnikom ruchu drogowego.
5337;2246;Czas reakcji kierowcy.
5338;2246;Prędkość, z jaką porusza się motocykl.
5339;2246;Ubiór używany przez motocyklistę.
5340;2247;100 metrów.
5341;2247;200 metrów.
5342;2247;500 metrów.
5343;2248;Bezpieczny, jednak nie mniejszy niż 1 metr.
5344;2248;Co najmniej 1,5 metra.
5345;2248;Dowolny, przepisy tego nie określają.
5346;2249;Tak, ale tylko w przypadku, gdy przewozisz pasażera.
5347;2249;Nie, ale jego używanie jest zalecane.
5348;2249;Tak, chyba że motocykl jest fabrycznie wyposażony w pasy bezpieczeństwa.
5349;2250;Z przegrzaniem organizmu.
5350;2250;Z wychłodzeniem organizmu.
5351;2250;Wyłącznie z pogorszeniem samopoczucia wynikającym z wilgoci.
5352;2251;Powinno chronić przed wilgocią.
5353;2251;Powinno chronić staw skokowy.
5354;2251;Powinno zapewniać ochronę nogi do wysokości kolana.
5355;2252;Zwiększać siłę, z jaką trzyma on kierownicę.
5356;2252;Zapewniać profesjonalny wygląd, w komplecie z kombinezonem.
5357;2252;Chronić dłonie w razie upadku.
5358;2253;Zapewniać estetyczny wygląd jego sylwetki.
5359;2253;Zmniejszać wrażliwość na boczne powiewy wiatru.
5360;2253;Chronić przed urazami w razie upadku.
5361;2254;Nie, ponieważ droga nie jest drogą publiczną.
5362;2254;Nie, jeśli droga nie ma twardej nawierzchni.
5363;2254;Tak.
5364;2255;Motocyklem.
5365;2255;Motorowerem.
5366;2255;Każdym czterokołowcem.
5367;2256;wydłużenie drogi hamowania do około 12 metrów.
5368;2256;wydłużenie drogi hamowania do około 24 metrów.
5369;2256;wydłużenie drogi hamowania do około 36 metrów.
5370;2257;Trójkątnym światłem odblaskowym.
5371;2257;Trójkątną tablicą wyróżniającą, wierzchołkiem trójkąta skierowanym ku dołowi.
5372;2257;Trójkątną tablicą wyróżniającą, wierzchołkiem trójkąta skierowanym ku górze.
5373;2258;Głębokość rzeźby ich bieżnika powinna wynosić co najmniej 3 mm.
5374;2258;Znajdujące się na kołach jednej osi pojazdu opony powinny mieć taką samą konstrukcję, w tym rzeźbę bieżnika.
5375;2258;Powinny mieć bieżnik ułatwiający wyłącznie jazdę w terenie.
5376;2259;tylko obszar przestrzeni obok pojazdu.
5377;2259;fragment boku pojazdu i odpowiedni do strony pojazdu obszar przestrzeni za pojazdem.
5378;2259;tylko obszar przestrzeni za pojazdem.
5379;2260;Jechać slalomem.
5380;2260;Włączyć blokadę mechanizmu różnicowego.
5381;2260;Wykorzystać wysokie obroty silnika.
5382;2261;Patrząc przez tylną szybę i lusterka zewnętrzne.
5383;2261;Patrząc tylko przez tylną szybę.
5384;2261;Patrząc tylko w lusterka zewnętrzne.
5385;2262;Tak.
5386;2262;Nie, ze względu na możliwość uszkodzenia mechanizmu.
5387;2262;Tak, pod warunkiem jazdy z predkością do 12 km/h.
5388;2263;Podczas jazdy po drodze twardej, chyba że zachodzi konieczność pokonania chwilowych oporów.
5389;2263;Podczas poślizgu kół tylnych.
5390;2263;Podczas jazdy po grząskim terenie.
5391;2264;Podczas jazdy po grząskim terenie.
5392;2264;Podczas jazdy po drodze krętej.
5393;2264;Podczas prac polowych.
5394;2265;W początkowej fazie zjazdu.
5395;2265;W końcowej fazie zjazdu.
5396;2265;Przed zjazdem.
5397;2266;Włączyć tym niższy bieg, im większy jest spadek.
5398;2266;Zjeżdżać przy wyłączonym biegu.
5399;2266;Włączyć tym wyższy bieg, im większy jest spadek.
5400;2267;Przyczepa jedzie po mniejszym promieniu niż ciągnik.
5401;2267;Przyczepa jedzie po większym promieniu niż ciągnik.
5402;2267;Oba pojazdy poruszają się tym samym torem jazdy.
5403;2268;Nie.
